class_id,student_id,score
1297,25873,1.4
1297,25874,8.4
1297,25875,4.2
1297,25876,0.4
1297,25877,9.7
1297,25878,3.8
1297,25879,1.3
1297,25880,0.2
1298,25881,8.4
1298,25882,1.3
1298,25883,2.1
1298,25884,0.6
1298,25885,6.4
1298,25886,2.1
1298,25887,8.5
1298,25888,4.1
1298,25889,0.9
1298,25890,9.1
1298,25891,0.2
1298,25892,1.7
1298,25893,0.7
1298,25894,7.6
1298,25895,9.1
1298,25896,7.9
1298,25897,2.9
1298,25898,3.8
1298,25899,6.6
1298,25900,8.8
1299,25901,1.3
1299,25902,1.9
1299,25903,4.9
1299,25904,5.5
1299,25905,3.1
1299,25906,5.4
1299,25907,1.2
1299,25908,7.7
1299,25909,2.9
1299,25910,8.9
1299,25911,2.9
1299,25912,7.9
1299,25913,1.9
1299,25914,2.8
1299,25915,1.2
1299,25916,0.1
1299,25917,4.0
1299,25918,9.6
1299,25919,2.2
1299,25920,8.3
1300,25921,4.8
1300,25922,0.4
1300,25923,7.3
1300,25924,4.8
1300,25925,2.3
1300,25926,5.0
1300,25927,6.9
1300,25928,1.6
1300,25929,2.2
1300,25930,6.0
1300,25931,1.0
1300,25932,8.5
1300,25933,0.9
1300,25934,0.1
1300,25935,4.2
1300,25936,8.7
1300,25937,4.1
1300,25938,2.4
1300,25939,5.8
1300,25940,7.2
1301,25941,6.6
1301,25942,9.6
1301,25943,1.0
1301,25944,7.5
1301,25945,2.8
1301,25946,2.0
1301,25947,7.5
1301,25948,2.8
1301,25949,5.0
1301,25950,9.5
1301,25951,2.3
1301,25952,5.1
1301,25953,1.8
1301,25954,9.6
1301,25955,6.4
1301,25956,7.5
1301,25957,0.9
1301,25958,2.5
1301,25959,8.6
1301,25960,9.2
1302,25961,3.5
1302,25962,9.8
1302,25963,3.2
1302,25964,3.4
1302,25965,3.0
1302,25966,1.9
1302,25967,6.4
1302,25968,0.4
1302,25969,3.6
1302,25970,8.7
1302,25971,9.6
1302,25972,7.8
1302,25973,1.8
1302,25974,6.1
1302,25975,9.1
1302,25976,6.2
1302,25977,9.1
1302,25978,4.3
1302,25979,6.3
1302,25980,2.3
1303,25981,0.9
1303,25982,1.5
1303,25983,2.3
1303,25984,6.0
1303,25985,8.0
1303,25986,7.5
1303,25987,7.3
1303,25988,8.5
1303,25989,7.0
1303,25990,8.1
1303,25991,4.5
1303,25992,3.1
1303,25993,7.1
1303,25994,2.7
1303,25995,2.7
1303,25996,3.3
1303,25997,8.0
1303,25998,1.1
1303,25999,9.4
1303,26000,6.4
1304,26001,6.4
1304,26002,7.2
1304,26003,1.0
1304,26004,5.9
1304,26005,0.9
1304,26006,4.7
1304,26007,4.9
1304,26008,8.2
1304,26009,6.3
1304,26010,1.5
1304,26011,9.4
1304,26012,8.1
1304,26013,5.4
1304,26014,4.6
1304,26015,1.8
1304,26016,2.4
1304,26017,4.9
1304,26018,4.0
1304,26019,10.0
1304,26020,0.4
1305,26021,6.0
1305,26022,8.8
1305,26023,1.5
1305,26024,3.0
1305,26025,9.9
1305,26026,4.7
1305,26027,9.7
1305,26028,9.5
1305,26029,7.6
1305,26030,3.4
1305,26031,3.6
1305,26032,9.1
1305,26033,3.0
1305,26034,0.1
1305,26035,2.8
1305,26036,4.7
1305,26037,9.7
1305,26038,6.1
1305,26039,3.7
1305,26040,1.8
1306,26041,3.7
1306,26042,4.2
1306,26043,7.8
1306,26044,10.0
1306,26045,2.4
1306,26046,7.6
1306,26047,5.7
1306,26048,7.8
1306,26049,8.2
1306,26050,3.0
1306,26051,4.6
1306,26052,7.6
1306,26053,0.4
1306,26054,5.0
1306,26055,8.8
1306,26056,8.9
1306,26057,4.8
1306,26058,4.1
1306,26059,8.8
1306,26060,2.9
1307,26061,0.5
1307,26062,2.0
1307,26063,6.5
1307,26064,6.4
1307,26065,4.5
1307,26066,4.4
1307,26067,8.1
1307,26068,5.3
1307,26069,8.0
1307,26070,9.1
1307,26071,2.3
1307,26072,1.1
1307,26073,5.7
1307,26074,3.9
1307,26075,7.5
1307,26076,4.1
1307,26077,2.7
1307,26078,5.8
1307,26079,1.9
1307,26080,7.1
1308,26081,4.0
1308,26082,6.0
1308,26083,5.5
1308,26084,6.5
1308,26085,9.5
1308,26086,4.3
1308,26087,3.7
1308,26088,1.9
1308,26089,8.4
1308,26090,5.8
1308,26091,6.6
1308,26092,9.8
1308,26093,8.9
1308,26094,3.1
1308,26095,4.1
1308,26096,0.0
1308,26097,7.2
1308,26098,1.5
1308,26099,0.4
1308,26100,4.3
1309,26101,1.0
1309,26102,7.2
1309,26103,4.6
1309,26104,5.4
1309,26105,0.3
1309,26106,7.9
1309,26107,3.2
1309,26108,2.9
1309,26109,8.6
1309,26110,6.2
1309,26111,1.2
1309,26112,0.4
1309,26113,2.5
1309,26114,5.0
1309,26115,4.3
1309,26116,8.7
1309,26117,5.8
1309,26118,7.1
1309,26119,0.7
1309,26120,1.1
1310,26121,8.2
1310,26122,2.9
1310,26123,8.8
1310,26124,7.4
1310,26125,6.7
1310,26126,1.8
1310,26127,1.1
1310,26128,4.8
1310,26129,9.8
1310,26130,3.9
1310,26131,9.0
1310,26132,1.4
1310,26133,6.4
1310,26134,8.5
1310,26135,8.1
1310,26136,6.3
1310,26137,7.4
1310,26138,3.4
1310,26139,3.7
1310,26140,9.6
1311,26141,3.4
1311,26142,5.5
1311,26143,7.0
1311,26144,9.2
1311,26145,9.6
1311,26146,3.4
1311,26147,1.4
1311,26148,4.8
1311,26149,4.2
1311,26150,8.3
1311,26151,2.6
1311,26152,6.9
1311,26153,9.0
1311,26154,9.1
1311,26155,8.7
1311,26156,3.0
1311,26157,7.5
1311,26158,1.4
1311,26159,5.6
1311,26160,4.4
1312,26161,8.7
1312,26162,6.4
1312,26163,1.2
1312,26164,4.9
1312,26165,7.3
1312,26166,8.3
1312,26167,0.1
1312,26168,0.0
1312,26169,3.3
1312,26170,3.0
1312,26171,4.2
1312,26172,7.7
1312,26173,8.4
1312,26174,8.7
1312,26175,5.2
1312,26176,4.5
1312,26177,2.3
1312,26178,8.9
1312,26179,3.8
1312,26180,4.6
1313,26181,5.6
1313,26182,0.1
1313,26183,7.9
1313,26184,8.7
1313,26185,7.2
1313,26186,2.8
1313,26187,7.8
1313,26188,6.9
1313,26189,3.0
1313,26190,1.2
1313,26191,6.6
1313,26192,6.4
1313,26193,0.8
1313,26194,1.8
1313,26195,9.8
1313,26196,3.3
1313,26197,6.8
1313,26198,8.8
1313,26199,6.0
1313,26200,0.4
1314,26201,6.6
1314,26202,0.6
1314,26203,9.5
1314,26204,4.3
1314,26205,2.6
1314,26206,3.6
1314,26207,9.5
1314,26208,1.0
1314,26209,8.0
1314,26210,6.9
1314,26211,1.5
1314,26212,9.9
1314,26213,6.8
1314,26214,3.1
1314,26215,5.4
1314,26216,1.7
1314,26217,3.1
1314,26218,9.7
1314,26219,4.6
1314,26220,7.0
1315,26221,5.6
1315,26222,9.4
1315,26223,0.0
1315,26224,0.5
1315,26225,2.0
1315,26226,9.5
1315,26227,5.8
1315,26228,9.2
1315,26229,7.8
1315,26230,1.2
1315,26231,7.4
1315,26232,1.9
1315,26233,0.8
1315,26234,8.7
1315,26235,0.7
1315,26236,1.1
1315,26237,3.0
1315,26238,8.0
1315,26239,9.0
1315,26240,4.1
1316,26241,2.5
1316,26242,2.5
1316,26243,2.8
1316,26244,0.9
1316,26245,4.6
1316,26246,1.3
1316,26247,9.3
1316,26248,3.2
1316,26249,4.8
1316,26250,8.4
1316,26251,2.1
1316,26252,3.3
1316,26253,1.0
1316,26254,4.8
1316,26255,5.0
1316,26256,3.1
1316,26257,4.5
1316,26258,3.4
1316,26259,6.3
1316,26260,9.6
1317,26261,3.2
1317,26262,8.8
1317,26263,3.8
1317,26264,9.9
1317,26265,9.7
1317,26266,5.2
1317,26267,8.0
1317,26268,3.1
1317,26269,7.3
1317,26270,2.0
1317,26271,5.7
1317,26272,9.7
1317,26273,6.1
1317,26274,3.0
1317,26275,3.1
1317,26276,4.8
1317,26277,6.1
1317,26278,4.6
1317,26279,7.0
1317,26280,7.9
1318,26281,1.8
1318,26282,1.0
1318,26283,9.6
1318,26284,0.9
1318,26285,9.9
1318,26286,8.6
1318,26287,7.6
1318,26288,4.5
1318,26289,2.8
1318,26290,9.0
1318,26291,2.1
1318,26292,1.4
1318,26293,1.0
1318,26294,0.8
1318,26295,3.8
1318,26296,5.2
1318,26297,7.2
1318,26298,8.3
1318,26299,8.5
1318,26300,4.6
1319,26301,5.6
1319,26302,1.7
1319,26303,3.9
1319,26304,3.6
1319,26305,4.7
1319,26306,4.6
1319,26307,4.8
1319,26308,3.6
1319,26309,2.3
1319,26310,8.9
1319,26311,6.6
1319,26312,0.7
1319,26313,9.7
1319,26314,7.9
1319,26315,7.2
1319,26316,1.2
1319,26317,8.9
1319,26318,4.5
1319,26319,1.3
1319,26320,1.9
1320,26321,3.9
1320,26322,7.2
1320,26323,1.0
1320,26324,2.0
1320,26325,2.6
1320,26326,7.1
1320,26327,4.2
1320,26328,0.6
1320,26329,4.6
1320,26330,8.8
1320,26331,4.0
1320,26332,9.5
1320,26333,4.6
1320,26334,4.9
1320,26335,1.1
1320,26336,1.8
1320,26337,2.1
1320,26338,2.1
1320,26339,0.0
1320,26340,9.0
1321,26341,5.9
1321,26342,7.2
1321,26343,5.9
1321,26344,6.0
1321,26345,1.0
1321,26346,1.2
1321,26347,9.4
1321,26348,4.1
1321,26349,8.7
1321,26350,7.4
1321,26351,0.8
1321,26352,5.4
1321,26353,4.8
1321,26354,0.8
1321,26355,7.4
1321,26356,0.8
1321,26357,6.5
1321,26358,5.2
1321,26359,0.3
1321,26360,7.5
1322,26361,4.7
1322,26362,7.5
1322,26363,9.6
1322,26364,8.3
1322,26365,7.9
1322,26366,6.0
1322,26367,0.2
1322,26368,2.1
1322,26369,1.6
1322,26370,9.1
1322,26371,1.7
1322,26372,2.2
1322,26373,7.6
1322,26374,2.8
1322,26375,5.9
1322,26376,6.9
1322,26377,7.5
1322,26378,10.0
1322,26379,6.2
1322,26380,6.2
1323,26381,3.8
1323,26382,2.5
1323,26383,9.3
1323,26384,0.5
1323,26385,2.2
1323,26386,4.0
1323,26387,0.7
1323,26388,2.4
1323,26389,3.9
1323,26390,8.7
1323,26391,9.7
1323,26392,2.6
1323,26393,7.3
1323,26394,7.0
1323,26395,1.4
1323,26396,6.3
1323,26397,7.5
1323,26398,0.3
1323,26399,7.0
1323,26400,6.4
1324,26401,7.1
1324,26402,4.5
1324,26403,2.7
1324,26404,3.8
1324,26405,2.2
1324,26406,7.7
1324,26407,5.0
1324,26408,4.1
1324,26409,9.9
1324,26410,1.0
1324,26411,2.6
1324,26412,7.4
1324,26413,2.4
1324,26414,7.1
1324,26415,9.0
1324,26416,4.3
1324,26417,5.0
1324,26418,3.9
1324,26419,9.5
1324,26420,6.7
1325,26421,2.7
1325,26422,0.6
1325,26423,0.1
1325,26424,2.3
1325,26425,9.2
1325,26426,2.0
1325,26427,2.0
1325,26428,6.3
1325,26429,1.8
1325,26430,1.8
1325,26431,5.3
1325,26432,8.2
1325,26433,2.6
1325,26434,5.0
1325,26435,8.2
1325,26436,9.8
1325,26437,1.2
1325,26438,3.5
1325,26439,6.7
1325,26440,6.4
1326,26441,9.8
1326,26442,1.6
1326,26443,2.3
1326,26444,2.9
1326,26445,9.3
1326,26446,2.9
1326,26447,1.3
1326,26448,4.2
1326,26449,6.3
1326,26450,0.5
1326,26451,3.8
1326,26452,1.2
1326,26453,7.4
1326,26454,3.1
1326,26455,4.9
1326,26456,0.9
1326,26457,0.2
1326,26458,9.9
1326,26459,3.7
1326,26460,5.9
1327,26461,3.2
1327,26462,3.4
1327,26463,0.9
1327,26464,7.0
1327,26465,5.5
1327,26466,0.9
1327,26467,2.1
1327,26468,4.4
1327,26469,9.9
1327,26470,1.9
1327,26471,2.9
1327,26472,8.9
1327,26473,3.9
1327,26474,4.9
1327,26475,6.2
1327,26476,6.7
1327,26477,2.3
1327,26478,8.9
1327,26479,2.3
1327,26480,5.1
1328,26481,8.8
1328,26482,2.0
1328,26483,1.1
1328,26484,7.1
1328,26485,0.6
1328,26486,6.5
1328,26487,9.0
1328,26488,9.5
1328,26489,1.2
1328,26490,0.7
1328,26491,5.2
1328,26492,8.8
1328,26493,6.3
1328,26494,1.8
1328,26495,9.9
1328,26496,3.6
1328,26497,0.2
1328,26498,5.1
1328,26499,0.9
1328,26500,4.7
1329,26501,1.8
1329,26502,7.8
1329,26503,7.2
1329,26504,3.2
1329,26505,9.5
1329,26506,9.0
1329,26507,1.9
1329,26508,0.9
1329,26509,1.9
1329,26510,5.4
1329,26511,7.1
1329,26512,8.3
1329,26513,9.9
1329,26514,9.1
1329,26515,0.9
1329,26516,9.8
1329,26517,8.5
1329,26518,0.9
1329,26519,2.6
1329,26520,1.2
1330,26521,0.6
1330,26522,1.4
1330,26523,9.5
1330,26524,2.2
1330,26525,7.4
1330,26526,6.6
1330,26527,9.0
1330,26528,0.8
1330,26529,8.3
1330,26530,4.0
1330,26531,5.3
1330,26532,0.2
1330,26533,8.2
1330,26534,4.9
1330,26535,1.6
1330,26536,9.2
1330,26537,4.3
1330,26538,4.2
1330,26539,0.4
1330,26540,9.7
1331,26541,7.2
1331,26542,6.9
1331,26543,6.3
1331,26544,9.6
1331,26545,3.9
1331,26546,8.1
1331,26547,9.2
1331,26548,6.2
1331,26549,2.8
1331,26550,2.0
1331,26551,4.5
1331,26552,4.5
1331,26553,1.5
1331,26554,3.9
1331,26555,9.1
1331,26556,5.2
1331,26557,8.1
1331,26558,9.1
1331,26559,3.6
1331,26560,3.4
1332,26561,5.0
1332,26562,2.6
1332,26563,5.2
1332,26564,9.9
1332,26565,8.6
1332,26566,0.0
1332,26567,5.5
1332,26568,1.6
1332,26569,7.2
1332,26570,0.9
1332,26571,1.8
1332,26572,4.4
1332,26573,3.9
1332,26574,8.2
1332,26575,8.9
1332,26576,3.2
1332,26577,1.1
1332,26578,6.9
1332,26579,9.8
1332,26580,4.6
1333,26581,2.0
1333,26582,7.1
1333,26583,9.7
1333,26584,9.3
1333,26585,5.9
1333,26586,4.5
1333,26587,7.5
1333,26588,5.4
1333,26589,9.6
1333,26590,1.4
1333,26591,5.2
1333,26592,4.6
1333,26593,9.9
1333,26594,2.4
1333,26595,8.9
1333,26596,1.1
1333,26597,8.5
1333,26598,5.0
1333,26599,0.3
1333,26600,2.9
1334,26601,0.8
1334,26602,7.3
1334,26603,0.6
1334,26604,1.8
1334,26605,5.6
1334,26606,4.6
1334,26607,4.1
1334,26608,1.8
1334,26609,3.1
1334,26610,4.9
1334,26611,7.0
1334,26612,7.1
1334,26613,2.9
1334,26614,4.5
1334,26615,5.2
1334,26616,0.6
1334,26617,4.1
1334,26618,4.8
1334,26619,8.3
1334,26620,2.5
1335,26621,0.6
1335,26622,5.1
1335,26623,9.0
1335,26624,3.7
1335,26625,6.5
1335,26626,0.1
1335,26627,1.9
1335,26628,9.9
1335,26629,8.0
1335,26630,8.1
1335,26631,2.2
1335,26632,7.9
1335,26633,5.9
1335,26634,7.0
1335,26635,10.0
1335,26636,4.7
1335,26637,6.5
1335,26638,8.8
1335,26639,5.7
1335,26640,2.7
1336,26641,9.0
1336,26642,2.5
1336,26643,6.7
1336,26644,9.2
1336,26645,6.0
1336,26646,4.1
1336,26647,1.9
1336,26648,6.8
1336,26649,1.3
1336,26650,2.5
1336,26651,3.8
1336,26652,0.0
1336,26653,7.1
1336,26654,1.8
1336,26655,0.4
1336,26656,9.7
1336,26657,6.2
1336,26658,5.5
1336,26659,3.6
1336,26660,1.7
1337,26661,1.6
1337,26662,1.6
1337,26663,0.4
1337,26664,5.9
1337,26665,1.0
1337,26666,2.0
1337,26667,0.2
1337,26668,5.0
1337,26669,4.0
1337,26670,3.0
1337,26671,5.5
1337,26672,8.6
1337,26673,0.2
1337,26674,7.2
1337,26675,6.8
1337,26676,3.6
1337,26677,8.5
1337,26678,7.8
1337,26679,4.9
1337,26680,5.8
1338,26681,7.8
1338,26682,6.9
1338,26683,5.4
1338,26684,1.2
1338,26685,8.3
1338,26686,6.2
1338,26687,8.8
1338,26688,6.4
1338,26689,7.5
1338,26690,0.5
1338,26691,8.4
1338,26692,0.2
1338,26693,8.0
1338,26694,6.4
1338,26695,10.0
1338,26696,5.1
1338,26697,5.1
1338,26698,8.1
1338,26699,0.5
1338,26700,5.7
1339,26701,1.3
1339,26702,4.5
1339,26703,0.8
1339,26704,4.5
1339,26705,3.0
1339,26706,2.2
1339,26707,6.6
1339,26708,2.5
1339,26709,9.1
1339,26710,5.0
1339,26711,8.3
1339,26712,6.9
1339,26713,6.1
1339,26714,5.6
1339,26715,4.0
1339,26716,3.0
1339,26717,5.1
1339,26718,1.1
1339,26719,8.3
1339,26720,9.8
1340,26721,6.6
1340,26722,7.4
1340,26723,9.3
1340,26724,8.1
1340,26725,3.9
1340,26726,5.5
1340,26727,5.0
1340,26728,0.3
1340,26729,4.4
1340,26730,1.1
1340,26731,2.2
1340,26732,7.2
1340,26733,8.1
1340,26734,8.5
1340,26735,2.4
1340,26736,4.0
1340,26737,1.1
1340,26738,5.7
1340,26739,2.2
1340,26740,5.1
1341,26741,5.3
1341,26742,3.1
1341,26743,3.6
1341,26744,3.5
1341,26745,7.5
1341,26746,6.4
1341,26747,7.2
1341,26748,8.0
1341,26749,7.6
1341,26750,3.6
1341,26751,3.3
1341,26752,1.9
1341,26753,7.1
1341,26754,5.2
1341,26755,4.8
1341,26756,2.0
1341,26757,7.7
1341,26758,0.8
1341,26759,0.2
1341,26760,5.3
1342,26761,8.4
1342,26762,2.7
1342,26763,6.2
1342,26764,7.2
1342,26765,2.5
1342,26766,6.4
1342,26767,3.3
1342,26768,2.2
1342,26769,9.6
1342,26770,0.6
1342,26771,8.7
1342,26772,2.8
1342,26773,3.0
1342,26774,0.5
1342,26775,2.7
1342,26776,8.8
1342,26777,5.5
1342,26778,3.3
1342,26779,2.0
1342,26780,4.0
1343,26781,8.8
1343,26782,0.3
1343,26783,6.5
1343,26784,3.4
1343,26785,0.8
1343,26786,0.1
1343,26787,7.5
1343,26788,6.4
1343,26789,2.0
1343,26790,5.8
1343,26791,2.8
1343,26792,1.2
1343,26793,0.5
1343,26794,2.7
1343,26795,7.8
1343,26796,4.1
1343,26797,4.1
1343,26798,6.6
1343,26799,6.4
1343,26800,4.1
1344,26801,8.1
1344,26802,7.5
1344,26803,3.0
1344,26804,7.3
1344,26805,9.0
1344,26806,0.6
1344,26807,4.6
1344,26808,3.0
1344,26809,5.6
1344,26810,9.1
1344,26811,2.1
1344,26812,8.5
1344,26813,6.9
1344,26814,0.6
1344,26815,2.9
1344,26816,7.2
1344,26817,8.8
1344,26818,7.7
1344,26819,7.3
1344,26820,9.5
1345,26821,4.0
1345,26822,0.2
1345,26823,6.7
1345,26824,0.4
1345,26825,2.1
1345,26826,1.6
1345,26827,4.5
1345,26828,5.7
1345,26829,8.7
1345,26830,9.8
1345,26831,1.9
1345,26832,7.1
1345,26833,1.0
1345,26834,0.2
1345,26835,9.8
1345,26836,6.7
1345,26837,9.1
1345,26838,5.9
1345,26839,7.6
1345,26840,6.1
1346,26841,0.5
1346,26842,3.6
1346,26843,7.1
1346,26844,8.8
1346,26845,6.2
1346,26846,0.3
1346,26847,8.2
1346,26848,1.1
1346,26849,5.4
1346,26850,4.8
1346,26851,0.1
1346,26852,2.5
1346,26853,0.0
1346,26854,2.7
1346,26855,4.4
1346,26856,6.5
1346,26857,8.8
1346,26858,1.9
1346,26859,2.8
1346,26860,6.3
1347,26861,9.2
1347,26862,1.1
1347,26863,4.3
1347,26864,8.5
1347,26865,1.7
1347,26866,1.9
1347,26867,8.4
1347,26868,4.4
1347,26869,0.2
1347,26870,1.9
1347,26871,6.1
1347,26872,4.4
1347,26873,9.1
1347,26874,5.2
1347,26875,8.3
1347,26876,7.2
1347,26877,3.1
1347,26878,5.6
1347,26879,9.3
1347,26880,7.1
1348,26881,5.3
1348,26882,2.8
1348,26883,3.8
1348,26884,3.2
1348,26885,1.3
1348,26886,9.0
1348,26887,2.8
1348,26888,8.8
1348,26889,8.0
1348,26890,6.2
1348,26891,2.7
1348,26892,5.6
1348,26893,3.5
1348,26894,8.5
1348,26895,4.3
1348,26896,8.5
1348,26897,7.9
1348,26898,9.9
1348,26899,0.6
1348,26900,8.5
1349,26901,3.3
1349,26902,2.6
1349,26903,8.9
1349,26904,4.1
1349,26905,3.0
1349,26906,9.5
1349,26907,0.6
1349,26908,8.6
1349,26909,3.4
1349,26910,5.9
1349,26911,0.9
1349,26912,0.6
1349,26913,8.8
1349,26914,3.1
1349,26915,5.4
1349,26916,7.6
1349,26917,0.3
1349,26918,1.5
1349,26919,6.1
1349,26920,7.5
1350,26921,1.4
1350,26922,1.9
1350,26923,9.4
1350,26924,7.2
1350,26925,2.3
1350,26926,1.7
1350,26927,9.4
1350,26928,5.3
1350,26929,9.3
1350,26930,4.0
1350,26931,2.0
1350,26932,8.9
1350,26933,8.9
1350,26934,1.2
1350,26935,3.1
1350,26936,4.5
1350,26937,5.9
1350,26938,8.9
1350,26939,6.6
1350,26940,2.0
1351,26941,8.3
1351,26942,6.7
1351,26943,1.7
1351,26944,1.5
1351,26945,7.3
1351,26946,9.6
1351,26947,7.0
1351,26948,9.0
1351,26949,2.9
1351,26950,8.1
1351,26951,1.0
1351,26952,2.5
1351,26953,8.2
1351,26954,3.9
1351,26955,6.1
1351,26956,4.8
1351,26957,2.6
1351,26958,8.9
1351,26959,6.5
1351,26960,3.2
1352,26961,5.6
1352,26962,4.8
1352,26963,9.7
1352,26964,6.7
1352,26965,8.9
1352,26966,4.5
1352,26967,1.9
1352,26968,2.8
1352,26969,5.6
1352,26970,5.8
1352,26971,6.6
1352,26972,8.6
1352,26973,9.6
1352,26974,8.3
1352,26975,0.2
1352,26976,3.7
1352,26977,0.7
1352,26978,7.1
1352,26979,9.9
1352,26980,4.4
1353,26981,3.2
1353,26982,5.0
1353,26983,6.4
1353,26984,8.1
1353,26985,7.8
1353,26986,6.9
1353,26987,9.0
1353,26988,1.6
1353,26989,7.5
1353,26990,7.6
1353,26991,7.4
1353,26992,8.8
1353,26993,7.5
1353,26994,9.4
1353,26995,0.3
1353,26996,4.4
1353,26997,6.9
1353,26998,3.2
1353,26999,2.8
1353,27000,4.2
1354,27001,4.4
1354,27002,2.9
1354,27003,3.6
1354,27004,8.8
1354,27005,5.0
1354,27006,8.5
1354,27007,9.6
1354,27008,1.5
1354,27009,0.3
1354,27010,4.8
1354,27011,0.0
1354,27012,0.5
1354,27013,3.3
1354,27014,7.5
1354,27015,6.0
1354,27016,2.5
1354,27017,6.9
1354,27018,8.1
1354,27019,9.3
1354,27020,9.8
1355,27021,6.8
1355,27022,0.6
1355,27023,8.2
1355,27024,2.5
1355,27025,5.6
1355,27026,0.5
1355,27027,9.0
1355,27028,3.0
1355,27029,0.6
1355,27030,7.1
1355,27031,7.4
1355,27032,8.4
1355,27033,6.3
1355,27034,5.7
1355,27035,5.3
1355,27036,4.1
1355,27037,3.0
1355,27038,9.9
1355,27039,5.8
1355,27040,8.7
1356,27041,2.6
1356,27042,3.5
1356,27043,7.2
1356,27044,1.7
1356,27045,8.0
1356,27046,5.2
1356,27047,4.0
1356,27048,1.7
1356,27049,4.8
1356,27050,9.4
1356,27051,4.6
1356,27052,6.3
1356,27053,6.9
1356,27054,4.9
1356,27055,3.8
1356,27056,3.9
1356,27057,2.9
1356,27058,5.8
1356,27059,4.9
1356,27060,3.3
1357,27061,1.5
1357,27062,4.1
1357,27063,9.4
1357,27064,8.0
1357,27065,5.1
1357,27066,9.6
1357,27067,3.7
1357,27068,9.2
1357,27069,0.8
1357,27070,3.8
1357,27071,9.8
1357,27072,6.4
1357,27073,7.5
1357,27074,9.6
1357,27075,2.7
1357,27076,0.9
1357,27077,1.3
1357,27078,6.0
1357,27079,3.4
1357,27080,1.7
1358,27081,2.0
1358,27082,4.6
1358,27083,1.7
1358,27084,8.5
1358,27085,5.6
1358,27086,8.9
1358,27087,4.9
1358,27088,3.1
1358,27089,9.9
1358,27090,6.7
1358,27091,8.6
1358,27092,3.6
1358,27093,1.5
1358,27094,5.5
1358,27095,9.7
1358,27096,4.8
1358,27097,0.1
1358,27098,7.1
1358,27099,0.2
1358,27100,9.3
1359,27101,9.9
1359,27102,3.0
1359,27103,6.2
1359,27104,7.2
1359,27105,3.7
1359,27106,7.2
1359,27107,9.6
1359,27108,5.1
1359,27109,6.0
1359,27110,4.3
1359,27111,2.0
1359,27112,8.3
1359,27113,5.5
1359,27114,4.4
1359,27115,3.9
1359,27116,7.4
1359,27117,7.9
1359,27118,9.6
1359,27119,7.9
1359,27120,1.8
1360,27121,6.9
1360,27122,0.5
1360,27123,9.1
1360,27124,1.2
1360,27125,8.9
1360,27126,6.1
1360,27127,5.9
1360,27128,10.0
1360,27129,5.9
1360,27130,6.1
1360,27131,8.5
1360,27132,0.4
1360,27133,2.1
1360,27134,9.0
1360,27135,7.4
1360,27136,3.5
1360,27137,6.4
1360,27138,7.7
1360,27139,5.7
1360,27140,4.9
1361,27141,0.1
1361,27142,7.2
1361,27143,5.5
1361,27144,7.8
1361,27145,8.3
1361,27146,4.8
1361,27147,2.6
1361,27148,2.2
1361,27149,9.5
1361,27150,9.3
1361,27151,7.9
1361,27152,8.6
1361,27153,9.4
1361,27154,9.5
1361,27155,5.7
1361,27156,1.2
1361,27157,5.2
1361,27158,5.5
1361,27159,3.4
1361,27160,5.4
1362,27161,0.3
1362,27162,4.6
1362,27163,3.1
1362,27164,9.7
1362,27165,5.0
1362,27166,2.9
1362,27167,4.2
1362,27168,1.4
1362,27169,1.4
1362,27170,2.0
1362,27171,9.8
1362,27172,6.7
1362,27173,8.3
1362,27174,6.8
1362,27175,2.6
1362,27176,7.5
1362,27177,4.5
1362,27178,7.5
1362,27179,5.2
1362,27180,5.2
1363,27181,7.2
1363,27182,9.2
1363,27183,9.9
1363,27184,7.8
1363,27185,4.3
1363,27186,8.6
1363,27187,1.6
1363,27188,1.5
1363,27189,0.8
1363,27190,8.3
1363,27191,6.0
1363,27192,2.4
1363,27193,9.9
1363,27194,9.8
1363,27195,3.0
1363,27196,4.6
1363,27197,0.7
1363,27198,2.3
1363,27199,0.8
1363,27200,0.5
1364,27201,8.6
1364,27202,4.1
1364,27203,0.2
1364,27204,8.9
1364,27205,1.7
1364,27206,2.6
1364,27207,5.4
1364,27208,4.4
1364,27209,2.2
1364,27210,7.3
1364,27211,9.9
1364,27212,6.4
1364,27213,3.1
1364,27214,1.6
1364,27215,5.8
1364,27216,9.1
1364,27217,6.5
1364,27218,8.4
1364,27219,2.6
1364,27220,1.3
1365,27221,2.2
1365,27222,4.3
1365,27223,1.1
1365,27224,3.8
1365,27225,3.3
1365,27226,7.9
1365,27227,6.0
1365,27228,6.3
1365,27229,1.9
1365,27230,5.9
1365,27231,8.2
1365,27232,2.9
1365,27233,7.5
1365,27234,4.8
1365,27235,8.9
1365,27236,9.3
1365,27237,7.4
1365,27238,5.3
1365,27239,3.2
1365,27240,4.3
1366,27241,8.7
1366,27242,8.7
1366,27243,5.6
1366,27244,9.6
1366,27245,6.2
1366,27246,5.2
1366,27247,0.5
1366,27248,1.9
1366,27249,3.0
1366,27250,3.4
1366,27251,4.7
1366,27252,9.6
1366,27253,9.9
1366,27254,5.0
1366,27255,8.1
1366,27256,2.7
1366,27257,7.2
1366,27258,0.8
1366,27259,8.3
1366,27260,5.4
1367,27261,7.7
1367,27262,3.3
1367,27263,3.2
1367,27264,2.2
1367,27265,6.1
1367,27266,5.2
1367,27267,8.8
1367,27268,0.6
1367,27269,6.7
1367,27270,6.9
1367,27271,4.5
